"","pid","v1","v2","v3","p12","p13","p23","d12","d13","d23"
"525","t148-k1",-0.6905827233348,-0.01163864194595,-0.4074671263459,98.3146636090536,40.9966232027562,-3400.98515134483,-0.67894408138885,-0.2831155969889,0.39582848439995
"526","t148-k2",0.2618727450261,0.3122453159754,0.2814480372926,-19.2355149232042,-7.47511630679589,9.8631675503585,-0.0503725709493,-0.0195752922665,0.0307972786828
"527","t149-k1",0.0142928891611,-0.001420248302732,0.5272589757348,109.936747474383,-3588.96008212115,37224.4221676281,0.015713137463832,-0.5129660865737,-0.528679224037532
"528","t149-k2",0.5969431944992,0.7066688882698,0.4919016903284,-18.3812622007783,17.5965661621997,30.3914890702538,-0.1097256937706,0.1050415041708,0.2147671979414
"529","t149-k3",1.529139493109,0.3815161962242,1.136686115689,75.0502686024731,25.6649821150114,-197.939150929524,1.1476232968848,0.39245337742,-0.7551699194648
"530","t150-k1",0.4603759126772,0.7488835504447,0.6210910987799,-62.6678394379403,-34.909555794981,17.0643956044855,-0.2885076377675,-0.1607151861027,0.1277924516648
"531","t150-k2",0.587206663536,1.119343610052,0.975923926551,-90.6217486211098,-66.1976927636089,12.8128380072976,-0.532136946516,-0.388717263015,0.143419683501
"532","t150-k3",-0.5000049198338,-0.3100357492863,-0.8561698366409,37.99346026648,-71.2322824594382,-176.15197234893,-0.1899691705475,0.3561649168071,0.5461340873546
"533","t151-k1",-0.518563003676,-0.6591489440346,-0.6351523287532,-27.110676882464,-22.483155229108,3.64054520584051,0.1405859403586,0.1165893250772,-0.0239966152814
"534","t151-k2",1.275130575571,1.350280607491,1.248050579983,-5.89351658251533,2.12370372939052,7.57102093748921,-0.07515003192,0.0270799955880001,0.102230027508
"535","t152-k1",-0.06694770921212,-0.1664726272139,-0.2953365569601,-148.660677374996,-341.145127198218,-77.4084796418953,0.09952491800178,0.22838884774798,0.1288639297462
"536","t153-k1",2.923303924453,2.222754370959,1.921360657176,23.9643079063387,34.2743448225104,13.5594700755426,0.700549553494,1.001943267277,0.301393713783
"537","t154-k1",3.271521150662,2.764676864303,1.859334073408,15.4926183575625,43.1660690002949,32.7467850794652,0.506844286359,1.412187077254,0.905342790895
"538","t155-k1",-0.2727080925837,-0.4537916306711,-0.1066595985033,-66.4019671626802,60.8887299629497,76.4959088501557,0.1810835380874,-0.1660484940804,-0.3471320321678
"539","t155-k2",0.0294466056591,-0.3945712049428,0.08806500704736,1439.95479652462,-199.066751756989,122.319167223601,0.4240178106019,-0.05861840138826,-0.48263621199016
"540","t155-k3",0.1583146108926,1.037088034101,0.2518672055746,-555.080430197663,-59.0928368231696,75.7139994587893,-0.8787734232084,-0.093552594682,0.7852208285264
"541","t155-k4",0.3501787760781,0.6724820321816,0.4862277489947,-92.039631788426,-38.8512903152809,27.6965441861208,-0.3223032561035,-0.1360489729166,0.1862542831869
"542","t155-k5",-0.3662581658181,-0.3020189334838,-0.7230649358019,17.5393310865331,-97.4194716414885,-139.410465913947,-0.0642392323343,0.3568067699838,0.4210460023181
"543","t155-k6",2.14698681307,1.69303209084,1.976287546617,21.1438057964075,7.9506434512709,-16.7306607659434,0.45395472223,0.170699266453,-0.283255455777
"544","t156-k1",0.142362680367,0.3353422599523,0.320236806488,-135.554893380634,-124.944350346913,4.50448847885996,-0.1929795795853,-0.177874126121,0.0151054534643
"545","t156-k2",-0.3230321042888,-0.3105708540174,-0.2436040154434,3.85758879874656,24.5882956495213,21.5624994128548,-0.0124612502714,-0.0794280888454,-0.066966838574
"546","t156-k3",0.2524948234308,0.9656002645757,0.9164210076813,-282.423786537682,-262.946453804214,5.09312794316706,-0.7131054411449,-0.6639261842505,0.0491792568944001
"547","t156-k4",0.6528364511879,0.8949211460539,0.9357877532535,-37.0819819306203,-43.3418357003109,-4.56650369474437,-0.242084694866,-0.2829513020656,-0.0408666071996
"548","t156-k5",1.196977446782,1.090017068336,0.993876509602,8.93587249563945,16.9678165387347,8.82009663213498,0.106960378446,0.20310093718,0.096140558734
"549","t156-k6",1.167785785382,0.3461770549363,0.9822139905819,70.356116740789,15.8909105696467,-183.731684863584,0.8216087304457,0.1855717948001,-0.6360369356456
"550","t157-k1",3.0431043823,2.965920170961,3.297855052583,2.53636424001544,-8.37140755883166,-11.1916323598975,0.077184211339,-0.254750670283,-0.331934881622
"551","t157-k2",-0.3593529791623,-0.2748318830033,-0.1812284650873,23.5203549323648,49.5681194824744,34.0584276078609,-0.084521096159,-0.178124514075,-0.093603417916
"552","t158-k1",3.627584495399,3.464397817146,3.422770053672,4.49849420351134,5.64602814866956,1.20158727926614,0.163186678253,0.204814441727,0.0416277634740001
"553","t158-k2",0.3719185183686,0.1921196970351,0.3001241965913,48.3436055085876,19.3037770994093,-56.2172964162377,0.1797988213335,0.0717943217773,-0.1080044995562
"554","t159-k1",0.4282832518251,0.4003709927519,0.3817999656337,6.51724272528841,10.8533980708596,4.63845469686862,0.0279122590732,0.0464832861914,0.0185710271182
"555","t159-k2",9.382773933827,10.08298973314,9.732017318095,-7.46278024229663,-3.72217626398201,3.48083677891142,-0.700215799313,-0.349243384268,0.350972415045
"556","t159-k3",-1.899750980497,-2.315813540438,-1.877945703989,-21.9008998659473,1.14779656554227,18.9077328033147,0.416062559941,-0.0218052765080001,-0.437867836449
"557","t160-k1",-0.7591901835796,-0.6899244759328,-0.6808925530292,9.1236305664821,10.3133091343759,1.30911762354692,-0.0692657076468,-0.0782976305504,-0.0090319229036
"558","t160-k2",-1.569732559885,-2.012343027748,-1.520679666988,-28.1965526596088,3.12492039412074,24.4323832458235,0.442610467863,-0.049052892897,-0.49166336076
"559","t160-k3",8.204059562093,8.958671339302,8.651387647185,-9.19802899403238,-5.45252117816022,3.43001412239487,-0.754611777209,-0.447328085092,0.307283692117
"560","t161-k1",1.265542041067,1.265542041067,1.265542041067,0,0,0,0,0,0
"561","t162-k1",2.012364097137,2.012364097137,2.012364097137,0,0,0,0,0,0
"562","t162-k2",0.4145088037321,0.4145088037321,0.4145088037321,0,0,0,0,0,0
"563","t163-k1",-1.94148850547,-1.94148850547,-1.94148850547,0,0,0,0,0,0
"564","t164-k1",-0.9670595402247,-0.3083237299901,-0.1010656604464,68.117399481064,89.5491791102214,67.2209270270423,-0.6587358102346,-0.8659938797783,-0.2072580695437
"565","t165-k1",0,0,0,NA,NA,NA,0,0,0
"566","t166-k1",0,0,0,NA,NA,NA,0,0,0
"567","t167-k1",0,0,0,NA,NA,NA,0,0,0
